case;GroundTruth_bin;GroundTruth_src;GroundTruth_message;roseau_bin;roseau_src;correct_roseau_bin;correct_roseau_src;roseau_message;japicmp_bin;japicmp_src;correct_japicmp_bin;correct_japicmp_src;japicmp_message;revapi_bin;revapi_src;correct_revapi_bin;correct_revapi_src;revapi_message
ExecutableRemovedTest_leaked_methods_no_longer_leaked;true;true;Compiler: compiler.err.cant.resolve.location.argsLinker: Exception in thread "main" java.lang.NoSuchMethodError: 'void ExecutableRemovedTest_leaked_methods_no_longer_leaked.B.m1()';true;true;true;true;EXECUTABLE_REMOVED, EXECUTABLE_REMOVED;true;true;true;true;JApiCompatibilityChange{type=METHOD_LESS_ACCESSIBLE}, JApiCompatibilityChange{type=METHOD_LESS_ACCESSIBLE}, JApiCompatibilityChange{type=METHOD_REMOVED}, JApiCompatibilityChange{type=SUPERCLASS_REMOVED};true;true;true;true;method removed, method removed, removed super class
ExecutableParameterGenericsChangedTest_upper_bounded_wildcard_narrowed;false;true;Compiler: compiler.err.prob.found.req;false;true;true;true;EXECUTABLE_PARAMETER_GENERICS_CHANGED;false;false;true;false;;false;true;true;true;type parameter of method parameter changed
ClassNowFinalTest_class_now_final;true;true;Compiler: compiler.err.cant.inherit.from.finalLinker: Exception in thread "main" java.lang.IncompatibleClassChangeError: class client.ClassNowFinalTest_class_now_final.Main$1 cannot inherit from final class ClassNowFinalTest_class_now_final.A;true;true;true;true;CLASS_NOW_FINAL;true;true;true;true;JApiCompatibilityChange{type=CLASS_NOW_NOT_EXTENDABLE};true;true;true;true;class now final
FieldNoLongerStaticTest_field_no_longer_static;true;true;Compiler: compiler.err.non-static.cant.be.refLinker: Exception in thread "main" java.lang.IncompatibleClassChangeError: Expected static field FieldNoLongerStaticTest_field_no_longer_static.A.f;true;true;true;true;FIELD_NO_LONGER_STATIC;true;true;true;true;JApiCompatibilityChange{type=FIELD_NO_LONGER_STATIC};true;true;true;true;field no longer static
FormalTypeParameterChangedTest_bound_param_removed;false;false;;false;false;true;true;;false;true;true;false;JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_CHANGED};false;true;true;false;formal type parameter changed
FormalTypeParameterChangedTest_final_method_self_referencing_bound_renamed;false;false;;false;false;true;true;;false;true;true;false;JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_CHANGED};false;false;true;true;
FieldTypeChangedTest_array_to_object_final_binary_only;true;false;Linker: Exception in thread "main" java.lang.NoSuchFieldError: Class FieldTypeChangedTest_array_to_object_final_binary_only.A does not have member field 'java.lang.Object f';true;false;true;true;FIELD_TYPE_ERASURE_CHANGED;true;true;true;false;JApiCompatibilityChange{type=FIELD_TYPE_CHANGED};true;true;true;false;field type changed
ClassNowStaticTest_nested_interface_now_static;false;false;;false;false;true;true;;false;false;true;true;;false;false;true;true;
ExecutableRemovedTest_record_getter_removed;true;true;Compiler: compiler.err.cant.apply.symbolLinker: Exception in thread "main" java.lang.NoSuchMethodError: 'void ExecutableRemovedTest_record_getter_removed.A.<init>(int, float)';true;true;true;true;EXECUTABLE_REMOVED, EXECUTABLE_REMOVED;true;true;true;true;JApiCompatibilityChange{type=METHOD_REMOVED}, JApiCompatibilityChange{type=CONSTRUCTOR_REMOVED};true;true;true;true;number of parameters changed, method removed
FieldRemovedTest_field_now_hidden;true;true;Compiler: compiler.err.not.def.public.cant.accessLinker: Exception in thread "main" java.lang.IllegalAccessError: class client.FieldRemovedTest_field_now_hidden.Main tried to access field FieldRemovedTest_field_now_hidden.A.f (client.FieldRemovedTest_field_now_hidden.Main and FieldRemovedTest_field_now_hidden.A are in unnamed module of loader 'app');true;true;true;true;FIELD_REMOVED;true;true;true;true;JApiCompatibilityChange{type=FIELD_LESS_ACCESSIBLE};true;true;true;true;visibility reduced
FieldTypeChangedTest_raw_subtype_to_parameterized_supertype_final_binary_only;true;false;Linker: Exception in thread "main" java.lang.NoSuchFieldError: Class FieldTypeChangedTest_raw_subtype_to_parameterized_supertype_final_binary_only.A does not have member field 'java.util.List f';true;false;true;true;FIELD_TYPE_ERASURE_CHANGED;true;true;true;false;JApiCompatibilityChange{type=FIELD_TYPE_CHANGED}, JApiCompatibilityChange{type=FIELD_GENERICS_CHANGED};true;true;true;false;field type changed
ExecutableRemovedTest_leaked_protected_method_now_private;true;true;Compiler: compiler.err.method.does.not.override.superclass, compiler.err.cant.resolve.argsLinker: Exception in thread "main" java.lang.IllegalAccessError: class client.ExecutableRemovedTest_leaked_protected_method_now_private.Main$1 tried to access private method 'void ExecutableRemovedTest_leaked_protected_method_now_private.A.m()' (client.ExecutableRemovedTest_leaked_protected_method_now_private.Main$1 and ExecutableRemovedTest_leaked_protected_method_now_private.A are in unnamed module of loader 'app');true;true;true;true;EXECUTABLE_REMOVED;true;true;true;true;JApiCompatibilityChange{type=METHOD_LESS_ACCESSIBLE};true;true;true;true;method removed
ExecutableParameterGenericsChangedTest_upper_bounded_wildcard_to_concrete;false;true;Compiler: compiler.err.prob.found.req;false;true;true;true;EXECUTABLE_PARAMETER_GENERICS_CHANGED;false;false;true;false;;false;true;true;true;type parameter of method parameter changed
ExecutableNoLongerThrowsCheckedExceptionTest_constructor_no_longer_throws;false;true;Compiler: compiler.err.except.never.thrown.in.try;false;true;true;true;EXECUTABLE_NO_LONGER_THROWS_CHECKED_EXCEPTION;false;true;true;true;JApiCompatibilityChange{type=METHOD_NO_LONGER_THROWS_CHECKED_EXCEPTION};false;true;true;true;Method no longer throws checked exceptions
FieldRemovedTest_field_visibility_protected_to_private;true;true;Compiler: compiler.err.report.accessLinker: Exception in thread "main" java.lang.IllegalAccessError: class client.FieldRemovedTest_field_visibility_protected_to_private.Main$1 tried to access private field FieldRemovedTest_field_visibility_protected_to_private.A.f (client.FieldRemovedTest_field_visibility_protected_to_private.Main$1 and FieldRemovedTest_field_visibility_protected_to_private.A are in unnamed module of loader 'app');true;true;true;true;FIELD_REMOVED;true;true;true;true;JApiCompatibilityChange{type=FIELD_LESS_ACCESSIBLE};true;true;true;true;visibility reduced
ClassNowFinalTest_class_now_record;true;true;Compiler: compiler.err.cant.inherit.from.finalLinker: Exception in thread "main" java.lang.IncompatibleClassChangeError: class client.ClassNowFinalTest_class_now_record.Main$1 cannot inherit from final class ClassNowFinalTest_class_now_record.A;true;true;true;true;TYPE_KIND_CHANGED;true;true;true;true;JApiCompatibilityChange{type=METHOD_ADDED_TO_PUBLIC_CLASS}, JApiCompatibilityChange{type=METHOD_ADDED_TO_PUBLIC_CLASS}, JApiCompatibilityChange{type=METHOD_ADDED_TO_PUBLIC_CLASS}, JApiCompatibilityChange{type=SUPERCLASS_ADDED}, JApiCompatibilityChange{type=CLASS_NOW_NOT_EXTENDABLE};true;true;true;true;method in final class now final, inherited method moved to class, method in final class now final, inherited method moved to class, removed annotation, method in final class now final, inherited method moved to class, new super class of non-final class, class kind changed, class now final
ExecutableRemovedTest_leaked_public_method_now_private;true;true;Compiler: compiler.err.cant.resolve.location.argsLinker: Exception in thread "main" java.lang.IllegalAccessError: class client.ExecutableRemovedTest_leaked_public_method_now_private.Main tried to access private method 'void ExecutableRemovedTest_leaked_public_method_now_private.A.m()' (client.ExecutableRemovedTest_leaked_public_method_now_private.Main and ExecutableRemovedTest_leaked_public_method_now_private.A are in unnamed module of loader 'app');true;true;true;true;EXECUTABLE_REMOVED;true;true;true;true;JApiCompatibilityChange{type=METHOD_LESS_ACCESSIBLE};true;true;true;true;method removed
ClassNowFinalTest_enummm;false;false;;false;false;true;true;;false;false;true;true;JApiCompatibilityChange{type=INTERFACE_ADDED};false;false;true;true;static field added, class no longer final
FieldNoLongerStaticTest_private_field_no_longer_static;false;false;;false;false;true;true;;false;false;true;true;;false;false;true;true;
FormalTypeParameterChangedTest_bound_param_replaced_with_equivalent_resolved_bound;false;false;;false;false;true;true;;false;true;true;false;JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_CHANGED};false;true;true;false;formal type parameter changed
FormalTypeParameterChangedTest_method_param_renamed_used_as_parameter_type;false;false;;false;false;true;true;;false;true;true;false;JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_CHANGED};false;false;true;true;
FieldTypeChangedTest_boxing_binary_only;true;false;Linker: Exception in thread "main" java.lang.NoSuchFieldError: Class FieldTypeChangedTest_boxing_binary_only.A does not have member field 'int f';true;false;true;true;FIELD_TYPE_ERASURE_CHANGED;true;true;true;false;JApiCompatibilityChange{type=FIELD_TYPE_CHANGED};true;true;true;false;field type changed
FieldRemovedTest_field_now_initialized;false;false;;false;false;true;true;;false;false;true;true;;false;false;true;true;
ExecutableRemovedTest_record_implicit_constructor_changed;true;true;Compiler: compiler.err.prob.found.reqLinker: Exception in thread "main" java.lang.NoSuchMethodError: 'void ExecutableRemovedTest_record_implicit_constructor_changed.A.<init>(int)';true;true;true;true;EXECUTABLE_REMOVED, EXECUTABLE_REMOVED;true;true;true;true;JApiCompatibilityChange{type=METHOD_REMOVED}, JApiCompatibilityChange{type=METHOD_ADDED_TO_PUBLIC_CLASS}, JApiCompatibilityChange{type=CONSTRUCTOR_REMOVED};true;true;true;true;parameter type changed, method removed, method added
ClassNowStaticTest_nested_record_now_static;false;false;;false;false;true;true;;false;false;true;true;;false;false;true;true;
FieldTypeChangedTest_raw_to_parameterized;false;true;Compiler: compiler.err.prob.found.req;false;false;true;false;;false;true;true;true;JApiCompatibilityChange{type=FIELD_GENERICS_CHANGED};false;false;true;false;
ExecutableRemovedTest_leaked_protected_method_now_private_in_final;false;false;;false;false;true;true;;true;true;false;false;JApiCompatibilityChange{type=METHOD_LESS_ACCESSIBLE};true;true;false;false;method removed
AnnotationTargetRemovedTest_annotation_target_changed;false;true;Compiler: compiler.err.annotation.type.not.applicable;false;true;true;true;ANNOTATION_TARGET_REMOVED;false;false;true;false;JApiCompatibilityChange{type=ANNOTATION_MODIFIED};false;false;true;false;annotation attribute changed
ExecutableNoLongerThrowsCheckedExceptionTest_declared_exception_becomes_unchecked_is_compatible;false;false;;false;false;true;true;;false;false;true;true;JApiCompatibilityChange{type=SUPERCLASS_ADDED};true;true;false;false;new super class of non-final class
FieldRemovedTest_field_visibility_public_to_protected;true;true;Compiler: compiler.err.report.accessLinker: Exception in thread "main" java.lang.IllegalAccessError: class client.FieldRemovedTest_field_visibility_public_to_protected.Main tried to access protected field FieldRemovedTest_field_visibility_public_to_protected.A.f (client.FieldRemovedTest_field_visibility_public_to_protected.Main and FieldRemovedTest_field_visibility_public_to_protected.A are in unnamed module of loader 'app');true;true;true;true;FIELD_NOW_PROTECTED;true;true;true;true;JApiCompatibilityChange{type=FIELD_LESS_ACCESSIBLE};true;true;true;true;visibility reduced
ExecutableRemovedTest_method_now_varargs;true;true;Compiler: compiler.err.method.does.not.override.superclassLinker: Exception in thread "main" java.lang.NoSuchMethodError: 'void ExecutableRemovedTest_method_now_varargs.A.m(java.lang.Object, int)';true;true;true;true;EXECUTABLE_REMOVED;true;true;true;true;JApiCompatibilityChange{type=METHOD_REMOVED}, JApiCompatibilityChange{type=METHOD_ADDED_TO_PUBLIC_CLASS};true;true;true;true;parameter type changed
FieldNowFinalTest_field_now_final;true;true;Compiler: compiler.err.cant.assign.val.to.varLinker: Exception in thread "main" java.lang.IllegalAccessError: Update to non-static final field FieldNowFinalTest_field_now_final.A.f attempted from a different class (client.FieldNowFinalTest_field_now_final.Main) than the field's declaring class;true;true;true;true;FIELD_NOW_FINAL;true;true;true;true;JApiCompatibilityChange{type=FIELD_NOW_FINAL};true;true;true;true;field now constant, field now final
ClassNowFinalTest_nested_class_now_final;true;true;Compiler: compiler.err.cant.inherit.from.finalLinker: Exception in thread "main" java.lang.IncompatibleClassChangeError: class client.ClassNowFinalTest_nested_class_now_final.Main$1 cannot inherit from final class ClassNowFinalTest_nested_class_now_final.A$B;true;true;true;true;CLASS_NOW_FINAL;true;true;true;true;JApiCompatibilityChange{type=CLASS_NOW_NOT_EXTENDABLE};true;true;true;true;class now final
AnnotationMethodNoLongerDefaultTest_annotation_method_no_longer_default;false;true;Compiler: compiler.err.annotation.missing.default.value;false;true;true;true;ANNOTATION_METHOD_NO_LONGER_DEFAULT;false;false;true;false;;false;true;true;true;annotation attribute no longer has default value
FieldTypeChangedTest_class_constant_type_change_source_only;false;true;Compiler: compiler.err.prob.found.req;false;true;true;true;FIELD_TYPE_CHANGED_INCOMPATIBLE;true;true;false;true;JApiCompatibilityChange{type=FIELD_TYPE_CHANGED};true;true;false;true;constant field changed value, field type changed
ExecutableRemovedTest_record_implicit_constructor_changed_add;true;true;Compiler: compiler.err.cant.apply.symbolLinker: Exception in thread "main" java.lang.NoSuchMethodError: 'void ExecutableRemovedTest_record_implicit_constructor_changed_add.A.<init>(int)';true;true;true;true;EXECUTABLE_REMOVED;true;true;true;true;JApiCompatibilityChange{type=METHOD_ADDED_TO_PUBLIC_CLASS}, JApiCompatibilityChange{type=CONSTRUCTOR_REMOVED};true;true;true;true;number of parameters changed, method added
ExecutableNoLongerThrowsCheckedExceptionTest_checked_exception_replaced_by_unchecked_breaks;false;true;Compiler: compiler.err.except.never.thrown.in.try;false;true;true;true;EXECUTABLE_NO_LONGER_THROWS_CHECKED_EXCEPTION;false;true;true;true;JApiCompatibilityChange{type=METHOD_NO_LONGER_THROWS_CHECKED_EXCEPTION};false;true;true;true;Method newly throws runtime exceptions, Method no longer throws checked exceptions
FieldRemovedTest_field_visibility_pkg_private_to_private;false;false;;false;false;true;true;;true;true;false;false;JApiCompatibilityChange{type=FIELD_LESS_ACCESSIBLE};false;false;true;true;
ExecutableNowThrowsCheckedExceptionTest_method_now_throws_additional;false;true;Compiler: compiler.err.unreported.exception.need.to.catch.or.throw;false;true;true;true;EXECUTABLE_NOW_THROWS_CHECKED_EXCEPTION;false;true;true;true;JApiCompatibilityChange{type=METHOD_NOW_THROWS_CHECKED_EXCEPTION};false;true;true;true;Method newly throws checked exceptions
ExecutableNowThrowsCheckedExceptionTest_method_now_throws_throwable;false;true;Compiler: compiler.err.unreported.exception.need.to.catch.or.throw;false;true;true;true;EXECUTABLE_NOW_THROWS_CHECKED_EXCEPTION;false;true;true;true;JApiCompatibilityChange{type=METHOD_NO_LONGER_THROWS_CHECKED_EXCEPTION};false;true;true;true;Method newly throws checked exceptions, Method no longer throws checked exceptions
TypeRemovedTest_class_inner_public_in_class_public_removed;true;true;Compiler: compiler.err.cant.resolve.locationLinker: Exception in thread "main" java.lang.NoClassDefFoundError: TypeRemovedTest_class_inner_public_in_class_public_removed/A$I;true;true;true;true;TYPE_REMOVED;true;true;true;true;JApiCompatibilityChange{type=CONSTRUCTOR_REMOVED}, JApiCompatibilityChange{type=SUPERCLASS_REMOVED}, JApiCompatibilityChange{type=CLASS_REMOVED};true;true;true;true;class removed, class added
ClassNoLongerStaticTest_nested_annotation_no_longer_static;false;false;;false;false;true;true;;false;false;true;true;;false;false;true;true;
ImplicitObjectTest_object_methods_added_to_interface;false;false;;false;false;true;true;;false;true;true;false;JApiCompatibilityChange{type=METHOD_ADDED_TO_INTERFACE}, JApiCompatibilityChange{type=METHOD_ADDED_TO_INTERFACE}, JApiCompatibilityChange{type=METHOD_ADDED_TO_INTERFACE};true;true;false;false;Method now abstract, inherited method moved to class, Method now abstract, inherited method moved to class, removed annotation, Method now abstract, inherited method moved to class
AnnotationTargetRemovedTest_annotation_target_removed;false;true;Compiler: compiler.err.annotation.type.not.applicable;false;true;true;true;ANNOTATION_TARGET_REMOVED;false;false;true;false;JApiCompatibilityChange{type=ANNOTATION_MODIFIED};false;false;true;false;annotation attribute changed
ExecutableNoLongerThrowsCheckedExceptionTest_final_method_no_longer_throws;false;true;Compiler: compiler.err.except.never.thrown.in.try;false;true;true;true;EXECUTABLE_NO_LONGER_THROWS_CHECKED_EXCEPTION;false;true;true;true;JApiCompatibilityChange{type=METHOD_NO_LONGER_THROWS_CHECKED_EXCEPTION};false;true;true;true;Method no longer throws checked exceptions
FieldRemovedTest_leaked_public_field_no_longer_leaked;true;true;Compiler: compiler.err.cant.resolve.locationLinker: Exception in thread "main" java.lang.NoSuchFieldError: Class FieldRemovedTest_leaked_public_field_no_longer_leaked.B does not have member field 'int f1';true;true;true;true;FIELD_REMOVED;true;true;true;true;JApiCompatibilityChange{type=SUPERCLASS_REMOVED};true;true;true;true;field removed, removed super class
TypeNowSealedTest_interface_now_sealed;false;true;Compiler: compiler.err.local.classes.cant.extend.sealed;true;true;false;true;TYPE_NOW_SEALED;false;false;true;false;JApiCompatibilityChange{type=INTERFACE_ADDED};false;false;true;false;
ExecutableRemovedTest_method_parameters_changed;true;true;Compiler: compiler.err.cant.apply.symbolLinker: Exception in thread "main" java.lang.NoSuchMethodError: 'void ExecutableRemovedTest_method_parameters_changed.A.m1(int, java.lang.Object)';true;true;true;true;EXECUTABLE_REMOVED;true;true;true;true;JApiCompatibilityChange{type=METHOD_REMOVED}, JApiCompatibilityChange{type=METHOD_ADDED_TO_PUBLIC_CLASS};true;true;true;true;number of parameters changed
ClassNowFinalTest_record_now_final;false;false;;false;false;true;true;;false;false;true;true;;false;false;true;true;
ExecutableParameterGenericsChangedTest_concrete_to_upper_bounded_wildcard;false;true;Compiler: compiler.err.name.clash.same.erasure.no.override, compiler.err.method.does.not.override.superclass;false;true;true;true;EXECUTABLE_PARAMETER_GENERICS_CHANGED;false;false;true;false;;false;true;true;true;type parameter of method parameter changed
AnnotationMethodNoLongerDefaultTest_annotation_method_now_default;false;false;;false;false;true;true;;false;false;true;true;;false;false;true;true;annotation attribute now has default value
ExecutableNowThrowsCheckedExceptionTest_method_now_throws_error;false;false;;false;false;true;true;;false;false;true;true;;false;false;true;true;Method newly throws runtime exceptions
MethodNowStaticTest_final_method_now_static;true;false;Linker: Exception in thread "main" java.lang.IncompatibleClassChangeError: Expecting non-static method 'void MethodNowStaticTest_final_method_now_static.A.m()';true;false;true;true;METHOD_NOW_STATIC;true;true;true;false;JApiCompatibilityChange{type=METHOD_NOW_STATIC};true;false;true;true;method no longer final, method now static
ExecutableNowThrowsCheckedExceptionTest_constructor_now_throws_supertype;false;true;Compiler: compiler.err.unreported.exception.need.to.catch.or.throw;false;true;true;true;EXECUTABLE_NOW_THROWS_CHECKED_EXCEPTION, EXECUTABLE_NO_LONGER_THROWS_CHECKED_EXCEPTION;false;true;true;true;JApiCompatibilityChange{type=METHOD_NO_LONGER_THROWS_CHECKED_EXCEPTION}, JApiCompatibilityChange{type=METHOD_NOW_THROWS_CHECKED_EXCEPTION};false;true;true;true;Method newly throws checked exceptions, Method no longer throws checked exceptions
ExecutableNowThrowsCheckedExceptionTest_method_now_throws_unchecked;false;true;Compiler: compiler.err.except.never.thrown.in.try;false;true;true;true;EXECUTABLE_NO_LONGER_THROWS_CHECKED_EXCEPTION;false;true;true;true;JApiCompatibilityChange{type=METHOD_NO_LONGER_THROWS_CHECKED_EXCEPTION};false;true;true;true;Method newly throws runtime exceptions, Method no longer throws checked exceptions
TypeRemovedTest_class_inner_public_static_in_class_private_removed;false;false;;false;false;true;true;;true;true;false;false;JApiCompatibilityChange{type=CONSTRUCTOR_REMOVED}, JApiCompatibilityChange{type=SUPERCLASS_REMOVED}, JApiCompatibilityChange{type=CLASS_REMOVED};false;false;true;true;
ClassNowAbstractTest_implicitly_abstract_class_now_explicitly_abstract;false;false;;false;false;true;true;;true;true;false;false;JApiCompatibilityChange{type=CLASS_NOW_ABSTRACT};true;true;false;false;visibility increased, class now abstract
AnnotationTargetRemovedTest_default_annotation_target_compatible;false;false;;false;false;true;true;;false;false;true;true;JApiCompatibilityChange{type=ANNOTATION_ADDED};false;false;true;true;new annotation
ImplicitObjectTest_object_methods_now_abstract;true;true;Compiler: compiler.err.does.not.override.abstractLinker: Exception in thread "main" java.lang.AbstractMethodError: Receiver class client.ImplicitObjectTest_object_methods_now_abstract.Main$1 does not define or inherit an implementation of the resolved method 'abstract int hashCode()' of abstract class ImplicitObjectTest_object_methods_now_abstract.A.;true;true;true;true;METHOD_NOW_ABSTRACT, METHOD_NOW_ABSTRACT, METHOD_NOW_ABSTRACT;true;true;true;true;JApiCompatibilityChange{type=METHOD_NOW_ABSTRACT}, JApiCompatibilityChange{type=METHOD_NOW_ABSTRACT}, JApiCompatibilityChange{type=METHOD_NOW_ABSTRACT};true;true;true;true;Method now abstract, Method now abstract, Method now abstract
ClassNoLongerStaticTest_nested_class_in_interface_no_longer_static;false;false;;false;false;true;true;;false;false;true;true;;false;false;true;true;
FieldRemovedTest_leaked_public_field_now_private;true;true;Compiler: compiler.err.not.def.public.cant.accessLinker: Exception in thread "main" java.lang.IllegalAccessError: class client.FieldRemovedTest_leaked_public_field_now_private.Main tried to access field FieldRemovedTest_leaked_public_field_now_private.A.f1 (client.FieldRemovedTest_leaked_public_field_now_private.Main and FieldRemovedTest_leaked_public_field_now_private.A are in unnamed module of loader 'app');true;true;true;true;FIELD_REMOVED;true;true;true;true;JApiCompatibilityChange{type=FIELD_LESS_ACCESSIBLE};true;true;true;true;field removed
ExecutableNoLongerThrowsCheckedExceptionTest_final_method_throws_another_checked;false;true;Compiler: compiler.err.except.never.thrown.in.try, compiler.err.unreported.exception.need.to.catch.or.throw;false;true;true;true;EXECUTABLE_NOW_THROWS_CHECKED_EXCEPTION, EXECUTABLE_NO_LONGER_THROWS_CHECKED_EXCEPTION;false;true;true;true;JApiCompatibilityChange{type=METHOD_NO_LONGER_THROWS_CHECKED_EXCEPTION}, JApiCompatibilityChange{type=METHOD_NOW_THROWS_CHECKED_EXCEPTION};false;true;true;true;Method newly throws checked exceptions, Method no longer throws checked exceptions
ExecutableRemovedTest_method_visibility_protected_to_private;true;true;Compiler: compiler.err.method.does.not.override.superclass, compiler.err.report.accessLinker: Exception in thread "main" java.lang.IllegalAccessError: class client.ExecutableRemovedTest_method_visibility_protected_to_private.Main$1 tried to access private method 'void ExecutableRemovedTest_method_visibility_protected_to_private.A.m1()' (client.ExecutableRemovedTest_method_visibility_protected_to_private.Main$1 and ExecutableRemovedTest_method_visibility_protected_to_private.A are in unnamed module of loader 'app');true;true;true;true;EXECUTABLE_REMOVED;true;true;true;true;JApiCompatibilityChange{type=METHOD_LESS_ACCESSIBLE};true;true;true;true;visibility reduced
ClassNowFinalTest_subclass_now_final;true;true;Compiler: compiler.err.cant.inherit.from.finalLinker: Exception in thread "main" java.lang.IncompatibleClassChangeError: class client.ClassNowFinalTest_subclass_now_final.Main$1 cannot inherit from final class ClassNowFinalTest_subclass_now_final.B;true;true;true;true;METHOD_NOW_FINAL, CLASS_NOW_FINAL;true;true;true;true;JApiCompatibilityChange{type=CLASS_NOW_NOT_EXTENDABLE};true;true;true;true;class now final
TypeNowSealedTest_unsubclassable_class_with_extensible_subclass_now_sealed;false;false;;false;false;true;true;;false;false;true;true;;false;false;true;true;
ExecutableParameterGenericsChangedTest_concrete_to_upper_bounded_wildcard_final;false;false;;false;false;true;true;;false;false;true;true;;false;true;true;false;type parameter of method parameter changed
ExecutableNowThrowsCheckedExceptionTest_method_now_throws_indirect;false;true;Compiler: compiler.err.unreported.exception.need.to.catch.or.throw;false;true;true;true;EXECUTABLE_NOW_THROWS_CHECKED_EXCEPTION, EXECUTABLE_NOW_THROWS_CHECKED_EXCEPTION;false;true;true;true;JApiCompatibilityChange{type=METHOD_NOW_THROWS_CHECKED_EXCEPTION};false;true;true;true;Method newly throws checked exceptions
AnnotationNewMethodWithoutDefaultTest_new_annotation_method_with_default;false;false;;false;false;true;true;;false;true;true;false;JApiCompatibilityChange{type=METHOD_ADDED_TO_PUBLIC_CLASS}, JApiCompatibilityChange{type=METHOD_ABSTRACT_ADDED_TO_CLASS};true;true;false;false;abstract method added
ExecutableNowThrowsCheckedExceptionTest_static_method_now_throws;false;true;Compiler: compiler.err.unreported.exception.need.to.catch.or.throw;false;true;true;true;EXECUTABLE_NOW_THROWS_CHECKED_EXCEPTION;false;true;true;true;JApiCompatibilityChange{type=METHOD_NOW_THROWS_CHECKED_EXCEPTION};false;true;true;true;Method newly throws checked exceptions
ExecutableNowThrowsCheckedExceptionTest_final_class_method_now_throws_subtype;false;false;;false;false;true;true;;false;true;true;false;JApiCompatibilityChange{type=METHOD_NO_LONGER_THROWS_CHECKED_EXCEPTION}, JApiCompatibilityChange{type=METHOD_NOW_THROWS_CHECKED_EXCEPTION};false;true;true;false;Method newly throws checked exceptions, Method no longer throws checked exceptions
MethodNowStaticTest_method_in_final_class_now_static;true;false;Linker: Exception in thread "main" java.lang.IncompatibleClassChangeError: Expecting non-static method 'void MethodNowStaticTest_method_in_final_class_now_static.A.m()';true;false;true;true;METHOD_NOW_STATIC;true;true;true;false;JApiCompatibilityChange{type=METHOD_NOW_STATIC};true;false;true;true;method now static
TypeRemovedTest_class_inner_static_protected_in_class_public_removed;true;true;Compiler: compiler.err.cant.resolveLinker: Exception in thread "main" java.lang.NoClassDefFoundError: TypeRemovedTest_class_inner_static_protected_in_class_public_removed/A$I;true;true;true;true;TYPE_REMOVED;true;true;true;true;JApiCompatibilityChange{type=CONSTRUCTOR_REMOVED}, JApiCompatibilityChange{type=SUPERCLASS_REMOVED}, JApiCompatibilityChange{type=CLASS_REMOVED};true;true;true;true;class removed, class added
ClassNowAbstractTest_interface_now_abstract;false;false;;false;false;true;true;;false;false;true;true;;false;false;true;true;
ImplicitObjectTest_object_methods_removed_from_class;false;false;;false;false;true;true;;false;false;true;true;;false;false;true;true;method moved to superclass, method moved to superclass, new annotation, method moved to superclass
FieldRemovedTest_public_field_removed;true;true;Compiler: compiler.err.cant.resolve.locationLinker: Exception in thread "main" java.lang.NoSuchFieldError: Class FieldRemovedTest_public_field_removed.A does not have member field 'int f';true;true;true;true;FIELD_REMOVED;true;true;true;true;JApiCompatibilityChange{type=FIELD_REMOVED};true;true;true;true;field removed
AnnotationTargetRemovedTest_default_annotation_target_incompatible;false;true;Compiler: compiler.err.annotation.type.not.applicable;false;true;true;true;ANNOTATION_TARGET_REMOVED;false;false;true;false;JApiCompatibilityChange{type=ANNOTATION_ADDED};false;false;true;false;new annotation
